slot,prc_latest,prc_first,prc_mean
2025-01-23 16:50:00,13300.26,13300.26,13300.26
2025-01-23 16:55:00,13002.95,13002.95,13002.95
2025-01-23 17:00:00,13098.23,13098.23,13098.23
2025-01-23 17:05:00,12996.02,12996.02,12996.02
2025-01-23 17:10:00,12228.84,12228.84,12228.84
2025-01-23 17:15:00,12143.55,12143.55,12143.55
2025-01-23 17:20:00,11617.04,11617.04,11617.04
2025-01-23 17:25:00,10848.53,10848.53,10848.53
2025-01-23 17:30:00,9878.17,9878.17,9878.17
2025-01-23 17:35:00,9245.74,9245.74,9245.74
2025-01-23 17:40:00,8771.7,8771.7,8771.7
2025-01-23 17:45:00,8463.4,8463.4,8463.4
2025-01-23 17:50:00,8066.32,8066.32,8066.32
2025-01-23 17:55:00,8081.19,8081.19,8081.19
2025-01-23 18:00:00,7842.67,7842.67,7842.67
2025-01-23 18:05:00,7581.19,7581.19,7581.19
2025-01-23 18:10:00,7305.45,7305.45,7305.45
2025-01-23 18:15:00,7169.75,7169.75,7169.75
2025-01-23 18:20:00,7327.28,7327.28,7327.28
2025-01-23 18:25:00,7508.92,7508.92,7508.92
2025-01-23 18:30:00,7496.1,7496.1,7496.1
2025-01-23 18:35:00,7203.75,7203.75,7203.75
2025-01-23 18:40:00,7209.83,7209.83,7209.83
2025-01-23 18:45:00,7266.58,7266.58,7266.58
2025-01-23 18:50:00,7374.93,7374.93,7374.93
2025-01-23 18:55:00,7302.48,7302.48,7302.48
2025-01-23 19:00:00,7409.2,7409.2,7409.2
2025-01-23 19:05:00,7568.27,7568.27,7568.27
2025-01-23 19:10:00,8033.91,8033.91,8033.91
2025-01-23 19:15:00,7889.54,7889.54,7889.54
2025-01-23 19:20:00,7866.17,7866.17,7866.17
2025-01-23 19:25:00,7923.79,7923.79,7923.79
2025-01-23 19:30:00,7788.43,7788.43,7788.43
2025-01-23 19:35:00,7733.89,7733.89,7733.89
2025-01-23 19:40:00,7543.94,7543.94,7543.94
2025-01-23 19:45:00,7215.1,7215.1,7215.1
2025-01-23 19:50:00,7356.09,7356.09,7356.09
2025-01-23 19:55:00,7586.13,7586.13,7586.13
2025-01-23 20:00:00,7509.89,7509.89,7509.89
2025-01-23 20:05:00,7175.37,7175.37,7175.37
2025-01-23 20:10:00,7038.88,7038.88,7038.88
2025-01-23 20:15:00,6982.37,6982.37,6982.37
2025-01-23 20:20:00,6873.42,6873.42,6873.42
2025-01-23 20:25:00,6673.57,6673.57,6673.57
2025-01-23 20:30:00,6652.75,6652.75,6652.75
2025-01-23 20:35:00,6572.65,6572.65,6572.65
2025-01-23 20:40:00,6818.77,6818.77,6818.77
2025-01-23 20:45:00,6750.87,6750.87,6750.87
2025-01-23 20:50:00,6637.65,6637.65,6637.65
2025-01-23 20:55:00,6445.01,6445.01,6445.01
2025-01-23 21:00:00,6213.2,6213.2,6213.2
2025-01-23 21:05:00,6300.99,6300.99,6300.99
2025-01-23 21:10:00,6590.25,6590.25,6590.25
2025-01-23 21:15:00,6811.9,6811.9,6811.9
2025-01-23 21:20:00,6878.07,6878.07,6878.07
2025-01-23 21:25:00,6751.86,6751.86,6751.86
2025-01-23 21:30:00,6838.17,6838.17,6838.17
2025-01-23 21:35:00,7001.86,7001.86,7001.86
2025-01-23 21:40:00,7002.49,7002.49,7002.49
2025-01-23 21:45:00,6865.54,6865.54,6865.54
2025-01-23 21:50:00,6847.3,6847.3,6847.3
2025-01-23 21:55:00,7133.79,7133.79,7133.79
2025-01-23 22:00:00,7132.88,7132.88,7132.88
2025-01-23 22:05:00,7027.99,7027.99,7027.99
2025-01-23 22:10:00,7221.53,7221.53,7221.53
2025-01-23 22:15:00,6970.07,6970.07,6970.07
2025-01-23 22:20:00,6977.77,6977.77,6977.77
2025-01-23 22:25:00,7139.61,7139.61,7139.61
2025-01-23 22:30:00,7291.36,7291.36,7291.36
2025-01-23 22:35:00,7474.42,7474.42,7474.42
2025-01-23 22:40:00,7466.02,7466.02,7466.02
2025-01-23 22:45:00,7510.98,7510.98,7510.98
2025-01-23 22:50:00,7482.11,7482.11,7482.11
2025-01-23 22:55:00,7506.56,7506.56,7506.56
2025-01-23 23:00:00,7449.13,7449.13,7449.13
2025-01-23 23:05:00,7618.92,7618.92,7618.92
2025-01-23 23:10:00,7753.0,7753.0,7753.0
2025-01-23 23:15:00,7880.54,7880.54,7880.54
2025-01-23 23:20:00,7874.9,7874.9,7874.9
2025-01-23 23:25:00,7870.7,7870.7,7870.7
2025-01-23 23:30:00,7963.06,7963.06,7963.06
2025-01-23 23:35:00,8106.45,8106.45,8106.45
2025-01-23 23:40:00,8143.28,8143.28,8143.28
2025-01-23 23:45:00,8148.51,8148.51,8148.51
2025-01-23 23:50:00,8038.98,8038.98,8038.98
2025-01-23 23:55:00,7972.66,7972.66,7972.66
2025-01-24 00:00:00,7815.36,7815.36,7815.36
2025-01-24 00:05:00,7992.4,7992.4,7992.4
2025-01-24 00:10:00,8095.15,8095.15,8095.15
2025-01-24 00:15:00,8083.88,8083.88,8083.88
2025-01-24 00:20:00,8139.04,8139.04,8139.04
2025-01-24 00:25:00,8251.92,8251.92,8251.92
2025-01-24 00:30:00,8318.94,8318.94,8318.94
2025-01-24 00:35:00,8272.13,8272.13,8272.13
2025-01-24 00:40:00,8225.39,8225.39,8225.39
2025-01-24 00:45:00,8246.41,8246.41,8246.41
2025-01-24 00:50:00,8208.75,8208.75,8208.75
2025-01-24 00:55:00,8266.98,8266.98,8266.98
2025-01-24 01:00:00,8330.64,8330.64,8330.64
2025-01-24 01:05:00,8156.18,8156.18,8156.18
2025-01-24 01:10:00,8347.56,8347.56,8347.56
2025-01-24 01:15:00,8317.64,8317.64,8317.64
2025-01-24 01:20:00,8341.25,8341.25,8341.25
2025-01-24 01:25:00,8497.4,8497.4,8497.4
2025-01-24 01:30:00,8599.07,8599.07,8599.07
2025-01-24 01:35:00,8623.41,8623.41,8623.41
2025-01-24 01:40:00,8674.76,8674.76,8674.76
2025-01-24 01:45:00,8743.86,8743.86,8743.86
2025-01-24 01:50:00,8770.09,8770.09,8770.09
2025-01-24 01:55:00,8655.67,8655.67,8655.67
2025-01-24 02:00:00,8744.81,8744.81,8744.81
2025-01-24 02:05:00,9056.81,9056.81,9056.81
2025-01-24 02:10:00,9267.82,9267.82,9267.82
2025-01-24 02:15:00,9252.68,9252.68,9252.68
2025-01-24 02:20:00,9291.51,9291.51,9291.51
2025-01-24 02:25:00,9261.66,9261.66,9261.66
2025-01-24 02:30:00,9342.37,9342.37,9342.37
2025-01-24 02:35:00,9383.58,9383.58,9383.58
2025-01-24 02:40:00,9305.08,9305.08,9305.08
2025-01-24 02:45:00,9478.12,9478.12,9478.12
2025-01-24 02:50:00,9466.79,9466.79,9466.79
2025-01-24 02:55:00,9588.07,9588.07,9588.07
2025-01-24 03:00:00,9680.27,9680.27,9680.27
2025-01-24 03:05:00,9920.37,9920.37,9920.37
2025-01-24 03:10:00,9992.01,9992.01,9992.01
2025-01-24 03:15:00,9891.04,9891.04,9891.04
2025-01-24 03:20:00,9789.3,9789.3,9789.3
2025-01-24 03:25:00,9703.04,9703.04,9703.04
2025-01-24 03:30:00,9748.37,9748.37,9748.37
2025-01-24 03:35:00,9802.56,9802.56,9802.56
2025-01-24 03:40:00,9800.19,9800.19,9800.19
2025-01-24 03:45:00,9772.66,9772.66,9772.66
2025-01-24 03:50:00,9874.56,9874.56,9874.56
2025-01-24 03:55:00,9804.54,9804.54,9804.54
2025-01-24 04:00:00,10020.48,10020.48,10020.48
2025-01-24 04:05:00,10234.64,10234.64,10234.64
2025-01-24 04:10:00,10104.17,10104.17,10104.17
2025-01-24 04:15:00,9992.95,9992.95,9992.95
2025-01-24 04:20:00,9979.53,9979.53,9979.53
2025-01-24 04:25:00,10083.79,10083.79,10083.79
2025-01-24 04:30:00,9906.09,9906.09,9906.09
2025-01-24 04:35:00,9811.36,9811.36,9811.36
2025-01-24 04:40:00,9917.79,9917.79,9917.79
2025-01-24 04:45:00,9871.93,9871.93,9871.93
2025-01-24 04:50:00,9989.58,9989.58,9989.58
2025-01-24 04:55:00,9994.24,9994.24,9994.24
2025-01-24 05:00:00,10062.41,10062.41,10062.41
2025-01-24 05:05:00,9906.93,9906.93,9906.93
2025-01-24 05:10:00,9761.77,9761.77,9761.77
2025-01-24 05:15:00,9666.5,9666.5,9666.5
2025-01-24 05:20:00,9712.41,9712.41,9712.41
2025-01-24 05:25:00,9787.39,9787.39,9787.39
2025-01-24 05:30:00,9815.93,9815.93,9815.93
2025-01-24 05:35:00,9793.64,9793.64,9793.64
2025-01-24 05:40:00,9743.94,9743.94,9743.94
2025-01-24 05:45:00,9751.66,9751.66,9751.66
2025-01-24 05:50:00,9890.41,9890.41,9890.41
2025-01-24 05:55:00,9737.55,9737.55,9737.55
2025-01-24 06:00:00,9933.15,9933.15,9933.15
2025-01-24 06:05:00,9566.18,9566.18,9566.18
2025-01-24 06:10:00,9422.6,9422.6,9422.6
2025-01-24 06:15:00,9134.63,9134.63,9134.63
2025-01-24 06:20:00,8743.34,8743.34,8743.34
2025-01-24 06:25:00,8549.34,8549.34,8549.34
2025-01-24 06:30:00,8565.04,8565.04,8565.04
2025-01-24 06:35:00,8449.57,8449.57,8449.57
2025-01-24 06:40:00,8307.38,8307.38,8307.38
2025-01-24 06:45:00,8267.45,8267.45,8267.45
2025-01-24 06:50:00,8130.03,8130.03,8130.03
2025-01-24 06:55:00,8205.23,8205.23,8205.23
2025-01-24 07:00:00,8342.93,8342.93,8342.93
2025-01-24 07:05:00,8000.2,8000.2,8000.2
2025-01-24 07:10:00,7915.11,7915.11,7915.11
2025-01-24 07:15:00,8103.33,8103.33,8103.33
2025-01-24 07:20:00,8142.71,8142.71,8142.71
2025-01-24 07:25:00,8022.92,8022.92,8022.92
2025-01-24 07:30:00,8135.0,8135.0,8135.0
2025-01-24 07:35:00,8512.38,8512.38,8512.38
2025-01-24 07:40:00,8675.54,8675.54,8675.54
2025-01-24 07:45:00,8839.67,8839.67,8839.67
2025-01-24 07:50:00,9064.31,9064.31,9064.31
2025-01-24 07:55:00,9327.0,9327.0,9327.0
2025-01-24 08:00:00,9154.33,9154.33,9154.33
2025-01-24 08:05:00,9868.98,9868.98,9868.98
2025-01-24 08:10:00,10272.29,10272.29,10272.29
2025-01-24 08:15:00,10760.26,10760.26,10760.26
2025-01-24 08:20:00,11471.84,11471.84,11471.84
2025-01-24 08:25:00,11796.98,11796.98,11796.98
2025-01-24 08:30:00,12507.71,12507.71,12507.71
2025-01-24 08:35:00,13120.09,13120.09,13120.09
2025-01-24 08:40:00,13525.54,13525.54,13525.54
2025-01-24 08:45:00,14590.58,14590.58,14590.58
2025-01-24 08:50:00,13961.73,13961.73,13961.73
2025-01-24 08:55:00,13750.17,13750.17,13750.17
2025-01-24 09:00:00,13224.49,13224.49,13224.49
2025-01-24 09:05:00,12706.69,12706.69,12706.69
2025-01-24 09:10:00,11410.2,11748.09,11579.145
2025-01-24 09:15:00,11078.92,11078.92,11078.92
2025-01-24 09:20:00,11096.61,11096.61,11096.61
2025-01-24 09:25:00,11185.28,11185.28,11185.28
2025-01-24 09:30:00,11191.61,11191.61,11191.61
2025-01-24 09:35:00,10980.72,10980.72,10980.72
2025-01-24 09:40:00,11058.04,11058.04,11058.04
2025-01-24 09:45:00,11085.84,11085.84,11085.84
2025-01-24 09:50:00,11254.86,11254.86,11254.86
2025-01-24 09:55:00,11318.48,11318.48,11318.48
2025-01-24 10:00:00,10990.86,10990.86,10990.86
2025-01-24 10:05:00,10756.2,10756.2,10756.2
2025-01-24 10:10:00,10732.58,10732.58,10732.58
2025-01-24 10:15:00,10603.23,10603.23,10603.23
2025-01-24 10:20:00,11108.53,11108.53,11108.53
2025-01-24 10:25:00,10438.7,10438.7,10438.7
2025-01-24 10:30:00,10616.3,10616.3,10616.3
2025-01-24 10:35:00,10652.43,10652.43,10652.43
2025-01-24 10:40:00,10791.82,10791.82,10791.82
2025-01-24 10:45:00,10824.12,10824.12,10824.12
2025-01-24 10:50:00,11054.65,11054.65,11054.65
2025-01-24 10:55:00,11162.32,11162.32,11162.32
2025-01-24 11:00:00,10971.46,10971.46,10971.46
2025-01-24 11:05:00,10860.67,10860.67,10860.67
2025-01-24 11:10:00,10899.33,10899.33,10899.33
2025-01-24 11:15:00,11055.01,11055.01,11055.01
2025-01-24 11:20:00,11178.38,11178.38,11178.38
2025-01-24 11:25:00,11078.47,11078.47,11078.47
2025-01-24 11:30:00,11759.14,11759.14,11759.14
2025-01-24 11:35:00,11161.96,11161.96,11161.96
2025-01-24 11:40:00,10988.8,10988.8,10988.8
2025-01-24 11:45:00,11246.25,11246.25,11246.25
2025-01-24 11:50:00,11240.45,11240.45,11240.45
2025-01-24 11:55:00,11400.26,11400.26,11400.26
2025-01-24 12:00:00,11495.77,11495.77,11495.77
2025-01-24 12:05:00,11455.18,11455.18,11455.18
2025-01-24 12:10:00,11577.67,11577.67,11577.67
2025-01-24 12:15:00,11540.71,11540.71,11540.71
2025-01-24 12:20:00,11637.48,11637.48,11637.48
2025-01-24 12:25:00,11815.83,11815.83,11815.83
2025-01-24 12:30:00,11728.55,11728.55,11728.55
2025-01-24 12:35:00,11786.25,11786.25,11786.25
2025-01-24 12:40:00,12421.52,12421.52,12421.52
2025-01-24 12:45:00,11696.09,11696.09,11696.09
2025-01-24 12:50:00,11747.74,11747.74,11747.74
2025-01-24 12:55:00,11885.24,11885.24,11885.24
2025-01-24 13:00:00,11846.32,11846.32,11846.32
2025-01-24 13:05:00,11941.2,11941.2,11941.2
2025-01-24 13:10:00,11884.74,11884.74,11884.74
2025-01-24 13:15:00,12045.52,12045.52,12045.52
2025-01-24 13:20:00,12083.68,12083.68,12083.68
2025-01-24 13:25:00,12110.63,12110.63,12110.63
2025-01-24 13:30:00,12118.41,12118.41,12118.41
2025-01-24 13:35:00,12294.82,12294.82,12294.82
2025-01-24 13:40:00,12150.17,12150.17,12150.17
2025-01-24 13:45:00,12227.31,12227.31,12227.31
2025-01-24 13:50:00,12317.12,12317.12,12317.12
2025-01-24 13:55:00,12331.05,12331.05,12331.05
2025-01-24 14:00:00,12199.55,12199.55,12199.55
2025-01-24 14:05:00,12305.39,12305.39,12305.39
2025-01-24 14:10:00,12584.05,12584.05,12584.05
2025-01-24 14:15:00,12624.08,12624.08,12624.08
2025-01-24 14:20:00,12692.33,12692.33,12692.33
2025-01-24 14:25:00,12702.77,12702.77,12702.77
2025-01-24 14:30:00,12655.62,12655.62,12655.62
2025-01-24 14:35:00,12748.54,12748.54,12748.54
2025-01-24 14:40:00,12884.26,12884.26,12884.26
2025-01-24 14:45:00,12877.22,12877.22,12877.22
2025-01-24 14:50:00,12846.47,12846.47,12846.47
2025-01-24 14:55:00,12853.92,12853.92,12853.92
2025-01-24 15:00:00,12742.11,12742.11,12742.11
2025-01-24 15:05:00,12643.44,12643.44,12643.44
2025-01-24 15:10:00,12715.18,12715.18,12715.18
2025-01-24 15:15:00,12882.35,12882.35,12882.35
2025-01-24 15:20:00,12772.6,12772.6,12772.6
2025-01-24 15:25:00,12711.85,12711.85,12711.85
2025-01-24 15:30:00,12784.78,12784.78,12784.78
2025-01-24 15:35:00,12887.26,12887.26,12887.26
2025-01-24 15:40:00,12945.0,12945.0,12945.0
2025-01-24 15:45:00,12976.07,12976.07,12976.07
2025-01-24 15:50:00,12845.29,12845.29,12845.29
2025-01-24 15:55:00,13093.78,13093.78,13093.78
2025-01-24 16:00:00,13076.17,13076.17,13076.17
2025-01-24 16:05:00,13052.94,13052.94,13052.94
2025-01-24 16:10:00,13126.24,13126.24,13126.24
2025-01-24 16:15:00,13068.05,13068.05,13068.05
2025-01-24 16:20:00,12939.83,12939.83,12939.83
2025-01-24 16:25:00,12955.83,12955.83,12955.83
2025-01-24 16:30:00,12795.48,12795.48,12795.48
2025-01-24 16:35:00,12823.52,12823.52,12823.52
2025-01-24 16:40:00,12407.81,12407.81,12407.81
2025-01-24 16:45:00,12409.9,12409.9,12409.9
2025-01-24 16:50:00,11915.63,11915.63,11915.63
2025-01-24 16:55:00,11916.12,12555.22,12235.67
2025-01-24 17:00:00,12046.84,12046.84,12046.84
2025-01-24 17:05:00,11806.82,11806.82,11806.82
2025-01-24 17:10:00,11500.05,11497.22,11498.634999999998
2025-01-24 17:15:00,11332.69,11332.69,11332.69
2025-01-24 17:20:00,11188.56,11188.56,11188.56
2025-01-24 17:25:00,10990.18,10990.18,10990.18
2025-01-24 17:30:00,10622.42,10622.42,10622.42
2025-01-24 17:35:00,10013.31,10013.31,10013.31
2025-01-24 17:40:00,9661.38,9661.38,9661.38
2025-01-24 17:45:00,9437.07,9437.07,9437.07
2025-01-24 17:50:00,9696.18,9696.18,9696.18
2025-01-24 17:55:00,9706.75,9706.75,9706.75
2025-01-24 18:00:00,9625.76,9625.76,9625.76
2025-01-24 18:05:00,9397.17,9397.17,9397.17
2025-01-24 18:10:00,9047.41,9047.41,9047.41
2025-01-24 18:15:00,8877.35,8877.35,8877.35
2025-01-24 18:20:00,8979.58,8979.58,8979.58
2025-01-24 18:25:00,8844.89,8844.89,8844.89
2025-01-24 18:30:00,9033.74,9033.74,9033.74
2025-01-24 18:35:00,8754.64,8754.64,8754.64
2025-01-24 18:40:00,8607.19,8607.19,8607.19
2025-01-24 18:45:00,8606.85,8606.85,8606.85
2025-01-24 18:50:00,8578.72,8578.72,8578.72
2025-01-24 18:55:00,8731.9,8731.9,8731.9
2025-01-24 19:00:00,8379.39,8379.39,8379.39
2025-01-24 19:05:00,8603.94,8603.94,8603.94
2025-01-24 19:10:00,8226.62,8226.62,8226.62
2025-01-24 19:15:00,8128.47,8128.47,8128.47
2025-01-24 19:20:00,8083.47,8083.47,8083.47
2025-01-24 19:25:00,8198.97,8198.97,8198.97
2025-01-24 19:30:00,8396.82,8396.82,8396.82
2025-01-24 19:35:00,8453.81,8453.81,8453.81
2025-01-24 19:40:00,8391.22,8391.22,8391.22
2025-01-24 19:45:00,8839.86,8839.86,8839.86
2025-01-24 19:50:00,8265.68,8265.68,8265.68
2025-01-24 19:55:00,8286.54,8286.54,8286.54
2025-01-24 20:00:00,8328.08,8328.08,8328.08
2025-01-24 20:05:00,8166.05,8166.05,8166.05
2025-01-24 20:10:00,8272.75,8272.75,8272.75
2025-01-24 20:15:00,8279.32,8279.32,8279.32
2025-01-24 20:20:00,8219.76,8219.76,8219.76
2025-01-24 20:25:00,8162.84,8162.84,8162.84
2025-01-24 20:30:00,8368.4,8368.4,8368.4
2025-01-24 20:35:00,8488.68,8488.68,8488.68
2025-01-24 20:40:00,8616.01,8616.01,8616.01
2025-01-24 20:45:00,8462.08,8462.08,8462.08
2025-01-24 20:50:00,8343.8,8343.8,8343.8
2025-01-24 20:55:00,8199.01,8199.01,8199.01
2025-01-24 21:00:00,8114.17,8114.17,8114.17
2025-01-24 21:05:00,7921.09,7921.09,7921.09
2025-01-24 21:10:00,7950.37,7950.37,7950.37
2025-01-24 21:15:00,7989.65,7989.65,7989.65
2025-01-24 21:20:00,7906.12,7906.12,7906.12
2025-01-24 21:25:00,7953.3,7953.3,7953.3
2025-01-24 21:30:00,8012.92,8012.92,8012.92
2025-01-24 21:35:00,8054.07,8054.07,8054.07
2025-01-24 21:40:00,8104.25,8104.25,8104.25
2025-01-24 21:45:00,8212.83,8212.83,8212.83
2025-01-24 21:50:00,8212.84,8212.84,8212.84
2025-01-24 21:55:00,8174.56,8174.56,8174.56
2025-01-24 22:00:00,8275.76,8275.76,8275.76
2025-01-24 22:05:00,8142.81,8142.81,8142.81
2025-01-24 22:10:00,8212.84,8212.84,8212.84
2025-01-24 22:15:00,8377.0,8377.0,8377.0
2025-01-24 22:20:00,8204.22,8204.22,8204.22
2025-01-24 22:25:00,8335.3,8335.3,8335.3
2025-01-24 22:30:00,8296.0,8296.0,8296.0
2025-01-24 22:35:00,8365.35,8365.35,8365.35
2025-01-24 22:40:00,8508.12,8508.12,8508.12
2025-01-24 22:45:00,8564.87,8564.87,8564.87
2025-01-24 22:50:00,8714.06,8714.06,8714.06
2025-01-24 22:55:00,8609.76,8609.76,8609.76
2025-01-24 23:00:00,8745.66,8745.66,8745.66
2025-01-24 23:05:00,8701.14,8701.14,8701.14
2025-01-24 23:10:00,8601.29,8601.29,8601.29
2025-01-24 23:15:00,8743.98,8743.98,8743.98
2025-01-24 23:20:00,8738.47,8738.47,8738.47
2025-01-24 23:25:00,8683.69,8683.69,8683.69
2025-01-24 23:30:00,8765.85,8765.85,8765.85
2025-01-24 23:35:00,8787.66,8787.66,8787.66
2025-01-24 23:40:00,8798.81,8798.81,8798.81
2025-01-24 23:45:00,8884.84,8884.84,8884.84
2025-01-24 23:50:00,8957.59,8957.59,8957.59
2025-01-24 23:55:00,8799.85,8799.85,8799.85
